dummy_cell_id_year,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,elev,dist_sett,dist_riv,dist_road,dist_pa,npp,treecov,agriculture,team,year,eff1,eff2,eff3,eff4,eff5,eff6,eff7,eff8,eff9,eff10,eff11,eff12,eff13,eff14,team1,team2,team3,team4,team5,team6,team7,team8,team9,team10,team11,team12,team13,team14
287-2011,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.450002683,-0.786388673,-1.193493297,-0.213727685,-0.427484894,-1.535895609,-1.011307939,-0.503696379,T8,2011,-1.023560231,0.451382895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288-2012,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.450002683,-0.786388673,-1.193493297,-0.213727685,-0.427484894,-1.288562515,-0.932429305,-0.503696379,T8,2012,-1.550325633,0.556735975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289-2011,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.322202296,-0.866581868,-1.203374837,-0.475622124,-0.536742424,-0.759133308,0.335910375,-0.503696379,T8,2011,0.451382895,0.346029815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290-2012,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.322202296,-0.866581868,-1.203374837,-0.475622124,-0.536742424,-0.567890269,0.116403539,-0.503696379,T8,2012,-1.339619472,0.767442136,0.767442136,0.767442136,-2.077091035,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA
291-2013,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.322202296,-0.866581868,-1.203374837,-0.475622124,-0.536742424,-0.638466858,0.056711613,-0.503696379,T8,2013,-0.180735588,-0.81285407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292-2011,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.171514888,-1.034941289,-1.227228365,-0.593858725,-0.502698583,-0.328744151,0.950538636,-0.456306904,T8,2011,0.451382895,-0.391441748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293-2012,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.171514888,-1.034941289,-1.227228365,-0.593858725,-0.502698583,-0.058567187,0.709624541,-0.456306904,T8,2012,-2.287797196,0.767442136,-1.971737955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294-2013,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.171514888,-1.034941289,-1.227228365,-0.593858725,-0.502698583,-0.21858079,0.486404734,-0.456306904,T8,2013,-0.180735588,-0.81285407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295-2015,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-0.171514888,-1.034941289,-1.227228365,-0.593858725,-0.502698583,-0.183814162,0.324542481,-0.456306904,T8,2015,-2.287797196,0.767442136,0.767442136,0.767442136,0.767442136,0.767442136,0.767442136,0.767442136,NA,NA,NA,NA,NA,NA,T8,T8,T8,T8,T8,T8,T8,T8,NA,NA,NA,NA,NA,NA
296-2012,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.656493907,-0.69877127,0.526208729,-0.234636899,0.24073987,0.293435889,1.113536477,-0.503696379,T7,2012,-1.655678713,0.767442136,0.767442136,0.767442136,0.029970573,NA,NA,NA,NA,NA,NA,NA,NA,NA,T7,T7,T7,T7,T7,NA,NA,NA,NA,NA,NA,NA,NA,NA
297-2011,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.49882884,-0.584595768,-0.894767954,-0.160867405,-0.308614985,-1.732483825,-1.529090658,-0.361527954,T8,2011,-1.023560231,0.451382895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298-2012,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.49882884,-0.584595768,-0.894767954,-0.160867405,-0.308614985,-1.526997978,-1.302283648,-0.361527954,T8,2012,-1.655678713,0.767442136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299-2011,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.459471261,-0.673937999,-1.184654806,-0.061521596,-0.308322423,-1.205370403,-0.387450941,-0.503696379,T8,2011,-1.023560231,0.556735975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300-2012,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.459471261,-0.673937999,-1.184654806,-0.061521596,-0.308322423,-0.878932858,-0.565705674,-0.503696379,T8,2012,-1.339619472,0.662089056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301-2015,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.459471261,-0.673937999,-1.184654806,-0.061521596,-0.308322423,-0.986422154,-0.748890605,-0.503696379,T8,2015,0.029970573,0.767442136,-0.391441748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302-2011,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.449035357,-0.892591291,-1.172161168,-0.227911439,-0.031376108,-1.082736603,-0.198639308,-0.503696379,T8,2011,-1.128913311,0.767442136,0.767442136,-0.602147909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303-2012,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.449035357,-0.892591291,-1.172161168,-0.227911439,-0.031376108,-0.826291859,-0.478116819,-0.503696379,T8,2012,-1.339619472,0.767442136,0.767442136,0.767442136,-1.971737955,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA
304-2011,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.322309769,-1.114753388,-1.225075905,-0.493945052,-0.019685113,-0.428193197,1.026170229,-0.503696379,T8,2011,-0.496794829,-0.602147909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305-2012,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.322309769,-1.114753388,-1.225075905,-0.493945052,-0.019685113,-0.091680433,0.563677193,-0.503696379,T8,2012,0.451382895,-1.971737955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306-2013,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.322309769,-1.114753388,-1.225075905,-0.493945052,-0.019685113,-0.238031076,0.541328514,-0.503696379,T8,2013,-0.391441748,-0.81285407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307-2015,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.322309769,-1.114753388,-1.225075905,-0.493945052,-0.019685113,-0.273958385,0.456039274,-0.503696379,T8,2015,-1.128913311,0.767442136,0.767442136,-0.391441748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308-2013,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,-0.244352771,-1.232362116,-1.249979593,-0.638323179,-0.310592662,-0.099264256,0.48938075,0.254535221,T8,2013,-0.91820715,0.767442136,0.767442136,0.767442136,0.767442136,0.767442136,0.767442136,0.767442136,-1.866384874,NA,NA,NA,NA,NA,T8,T8,T8,T8,T8,T8,T8,T8,T8,NA,NA,NA,NA,NA
309-2014,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.244352771,-1.232362116,-1.249979593,-0.638323179,-0.310592662,-0.154653668,0.268529203,0.254535221,T8,2014,-1.023560231,-0.391441748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310-2015,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.244352771,-1.232362116,-1.249979593,-0.638323179,-0.310592662,-0.154653668,0.609514306,0.254535221,T8,2015,-1.023560231,0.767442136,0.662089056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311-2013,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.191561733,-1.227999913,-1.238508826,-0.70222155,-0.519635375,-0.106822147,0.113184078,0.325619434,T8,2013,-0.91820715,-1.550325633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312-2014,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.191561733,-1.227999913,-1.238508826,-0.70222155,-0.519635375,-0.154324765,-0.17570077,0.325619434,T8,2014,-1.023560231,-0.496794829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313-2013,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.485563011,-0.505101521,-1.190681833,-0.575670036,0.224380184,-1.002137151,-1.125566078,5.751714323,T8,2013,-0.286088668,-2.077091035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314-2011,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.485541144,-0.661072019,-1.26194812,-0.41327752,0.481348885,-0.966100864,-0.273795778,0.775819447,T8,2011,-1.234266392,0.556735975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315-2012,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.485541144,-0.661072019,-1.26194812,-0.41327752,0.481348885,-0.697291541,-0.518881786,0.775819447,T8,2012,-1.444972553,0.662089056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316-2015,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.485541144,-0.661072019,-1.26194812,-0.41327752,0.481348885,-0.807572743,-0.801826616,0.728429972,T8,2015,0.029970573,0.767442136,-0.391441748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317-2011,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.402916623,-0.856905415,-1.238622719,-0.435515809,1.016383373,-0.673944304,-0.131721001,1.557745784,T8,2011,-1.339619472,0.451382895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318-2012,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.402916623,-0.856905415,-1.238622719,-0.435515809,1.016383373,-0.392183825,-0.465024949,1.557745784,T8,2012,-1.444972553,0.451382895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319-2013,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.246400189,-1.057099938,-1.248958176,-0.586349827,1.08799367,-0.137657686,-0.059754818,1.202324722,T8,2013,-0.286088668,-2.077091035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320-2014,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.246400189,-1.057099938,-1.248958176,-0.586349827,1.08799367,-0.178448962,-0.157517141,1.107545772,T8,2014,-0.286088668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321-2015,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.184611094,-1.19759436,-1.241048191,-0.719208833,0.550030301,-0.139847751,0.220830823,0.136061534,T8,2015,0.135323654,0.767442136,-1.444972553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322-2015,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.265945327,-1.222449801,-1.247009605,-0.747703086,-0.023800332,-0.235681154,0.243252805,2.505535284,T8,2015,0.135323654,0.767442136,-1.444972553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323-2013,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.517521897,-0.477848402,-1.123014543,-0.5304877,2.036896547,-1.270127169,-1.384638428,2.339672122,T8,2013,-1.971737955,-0.391441748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324-2013,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.402709505,-0.629594849,-1.244726932,-0.758654115,1.468091568,-0.999133689,-1.50931495,7.599903848,T8,2013,-1.444972553,-0.91820715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325-2014,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.402709505,-0.629594849,-1.244726932,-0.758654115,1.468091568,-1.089383444,-1.698746351,7.599903848,T8,2014,-2.182444116,-0.496794829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326-2015,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.270885654,-1.268178088,-1.280182568,-0.778331253,1.05485872,-0.446813674,-0.430538323,0.586261547,T8,2015,0.135323654,0.767442136,-1.444972553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327-2016,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.633770506,-0.956438488,0.252683743,-0.360426201,-0.404114156,-0.617921703,-0.366583283,0.230840484,T8,2016,0.135323654,0.767442136,0.767442136,-1.023560231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328-2015,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.63904139,-1.047123046,1.339181349,0.00513483,-0.2491501,-1.822436352,-1.256798709,-0.503696379,T8,2015,-0.391441748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329-2016,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-0.63904139,-1.047123046,1.339181349,0.00513483,-0.2491501,-1.822436352,-1.400496823,-0.503696379,T8,2016,0.135323654,0.767442136,0.767442136,0.767442136,0.767442136,0.767442136,0.767442136,0.135323654,NA,NA,NA,NA,NA,NA,T8,T8,T8,T8,T8,T8,T8,T8,NA,NA,NA,NA,NA,NA
330-2016,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,-0.652915672,-0.965398166,3.463844193,0.159374539,0.299875641,-2.827577977,-2.555063723,-0.503696379,T8,2016,0.767442136,0.767442136,0.767442136,0.767442136,0.767442136,-1.866384874,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA
331-2012,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.640174598,-1.104651849,2.944745741,3.376033749,0.066988014,-2.88046828,-2.372079457,-0.503696379,T8,2012,-2.077091035,0.767442136,0.767442136,0.767442136,-1.866384874,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA
332-2012,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,-0.428813875,-1.21756227,1.47011697,2.78061168,-0.591276091,-1.108590991,0.447414492,-0.503696379,T8,2012,-1.761031794,0.767442136,0.767442136,0.767442136,0.767442136,-1.971737955,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA
333-2013,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.428813875,-1.21756227,1.47011697,2.78061168,-0.591276091,-1.167367094,0.444534579,-0.503696379,T8,2013,-0.180735588,0.767442136,0.767442136,0.451382895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334-2012,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,-0.327141482,-1.058000179,-0.124427494,2.317689578,-0.71733796,-0.43417944,1.538843169,-0.503696379,T8,2012,-1.550325633,0.767442136,0.767442136,0.767442136,0.767442136,-2.182444116,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA
335-2013,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.327141482,-1.058000179,-0.124427494,2.317689578,-0.71733796,-0.600021072,1.284687656,-0.503696379,T8,2013,0.135323654,0.767442136,0.767442136,0.346029815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336-2012,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35916423,-0.948919476,-0.544072121,1.5735832,-0.7242187,-0.436175183,1.020583243,-0.503696379,T8,2012,-1.339619472,0.767442136,0.767442136,0.767442136,0.767442136,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA
337-2013,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35916423,-0.948919476,-0.544072121,1.5735832,-0.7242187,-0.427205829,0.913178717,-0.503696379,T8,2013,0.240676734,0.767442136,0.767442136,0.135323654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338-2012,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.205141066,-0.750752433,0.543498916,1.230808941,-0.723800866,-0.530351923,0.923406611,-0.503696379,T8,2012,-1.339619472,0.767442136,0.767442136,0.767442136,0.556735975,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA
339-2013,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.205141066,-0.750752433,0.543498916,1.230808941,-0.723800866,-0.4847492,0.761623299,-0.503696379,T8,2013,-0.075382507,0.767442136,0.767442136,-0.180735588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340-2017,1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.257433091,-0.95122297,0.999071333,-0.567533886,1.320239164,-0.706044908,-1.566588603,-0.219359529,T8,2017,-0.91820715,0.767442136,0.767442136,0.767442136,-0.81285407,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA
341-2017,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.577642236,-0.416011933,-1.193795687,-0.193273479,1.212596512,-0.221384349,0.173974819,0.681040497,T8,2017,-2.182444116,0.767442136,0.767442136,-0.286088668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342-2017,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.526903519,-0.194861363,-1.233695594,-0.581261472,0.790210852,-0.276678569,0.500103134,0.515177334,T8,2017,-2.287797196,0.767442136,-0.286088668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343-2014,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.59267386,2.123880858,3.278009199,5.071747034,-0.462560049,-1.55486091,-0.302014604,-0.503696379,T8,2014,-1.866384874,0.346029815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344-2014,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.587915294,2.347872639,1.198641251,5.843635188,-0.549426549,-1.036467374,0.507461902,-0.503696379,T8,2014,0.346029815,-0.180735588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345-2017,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.543504002,-0.260210692,-1.246510269,-0.273931347,0.844317703,-0.183051644,1.026454616,-0.314138479,T8,2017,-2.287797196,0.767442136,-0.391441748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346-2014,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.232960643,-0.064217305,-1.21136456,-0.471543111,0.029310212,-0.246465059,0.207867663,-0.100885841,T8,2014,-0.496794829,0.767442136,0.767442136,0.662089056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347-2015,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.232960643,-0.064217305,-1.21136456,-0.471543111,0.029310212,-0.246465059,-0.633824047,-0.100885841,T8,2015,-1.234266392,0.767442136,0.767442136,-2.182444116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348-2016,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.232960643,-0.064217305,-1.21136456,-0.471543111,0.029310212,-0.246465059,0.003501022,-0.100885841,T8,2016,0.556735975,0.767442136,0.767442136,-1.655678713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349-2014,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.105171511,0.14837158,-1.221972921,-0.080269909,-0.202064398,-0.265932085,0.792988528,-0.503696379,T8,2014,-0.81285407,0.767442136,0.767442136,0.767442136,-2.287797196,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA
350-2015,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,-0.105171511,0.14837158,-1.221972921,-0.080269909,-0.202064398,-0.265932085,0.380862456,-0.503696379,T8,2015,-2.182444116,0.767442136,0.767442136,0.767442136,0.767442136,-2.287797196,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA
351-2016,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.105171511,0.14837158,-1.221972921,-0.080269909,-0.202064398,-0.265932085,0.051368563,-0.503696379,T8,2016,0.767442136,0.662089056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352-2017,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.105171511,0.14837158,-1.221972921,-0.080269909,-0.202064398,-0.265932085,0.834552231,-0.503696379,T8,2017,-0.602147909,0.767442136,-1.550325633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353-2015,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.375614911,0.371838218,-1.247599711,0.358011477,0.069607557,-0.30665246,0.698783254,-0.408917429,T8,2015,-1.550325633,0.767442136,0.767442136,-2.287797196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354-2014,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.554469442,2.008139815,1.025207742,4.863684809,-0.397617201,-1.216616807,0.4005097,-0.503696379,T8,2014,-0.180735588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355-2014,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.547164773,2.233909865,0.314612372,5.514510185,-0.535279958,-0.515188216,1.425936974,-0.503696379,T8,2014,0.240676734,0.767442136,0.767442136,-0.70750099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T8,T8,T8,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
